"subject","activity","operation","measurement","value"
"5664",14,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",0.0488588668185185
"5665",15,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.946812642361111
"5666",15,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.973762179830509
"5667",15,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.956733900188679
"5668",15,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.489166383703704
"5669",15,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.373898631190476
"5670",15,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.45369356625
"5671",16,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.970249638857143
"5672",16,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.954060994347826
"5673",16,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.975448632179487
"5674",16,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.669228540784314
"5675",16,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.488253939574468
"5676",16,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.630546675490196
"5677",17,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.969014444788732
"5678",17,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.98336929234375
"5679",17,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.984291131538461
"5680",17,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.518618058688525
"5681",17,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.40943875826087
"5682",17,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.504066956875
"5683",18,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.984329092153846
"5684",18,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.986535242105263
"5685",18,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.972352593013699
"5686",18,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.620331394285714
"5687",18,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.604735414363636
"5688",18,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.654029089310345
"5689",19,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.965624724457831
"5690",19,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.964238768493151
"5691",19,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.958578129589041
"5692",19,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.0952460452365385
"5693",19,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",0.203979764835897
"5694",19,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.28884026785
"5695",20,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.969832241176471
"5696",20,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.953399068181818
"5697",20,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.879437674794521
"5698",20,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.0520065599062745
"5699",20,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.100566103524444
"5700",20,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.286627716823529
"5701",21,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.962349012888889
"5702",21,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.977839702352941
"5703",21,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.956723022359551
"5704",21,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.409516081153846
"5705",21,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.406392284444444
"5706",21,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.475369886808511
"5707",22,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.946055840972222
"5708",22,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.951952767258065
"5709",22,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.932065270793651
"5710",22,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.438378722826087
"5711",22,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.338417326388889
"5712",22,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.369902
"5713",23,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.966239347916667
"5714",23,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.952293277205882
"5715",23,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.944583829705882
"5716",23,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",0.185078207383051
"5717",23,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",0.150825734842593
"5718",23,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.380388292223529
"5719",24,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.964001383472222
"5720",24,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.977973720735294
"5721",24,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.963922314202899
"5722",24,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.534509163793103
"5723",24,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.374298686727273
"5724",24,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.564664994745763
"5725",25,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.910126993561644
"5726",25,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.979350913692308
"5727",25,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.968972499594595
"5728",25,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.562733252702703
"5729",25,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.485763582068966
"5730",25,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.567153469846154
"5731",26,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.974305179605263
"5732",26,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.97646387
"5733",26,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.972333108648649
"5734",26,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.551927613050847
"5735",26,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.3345099466
"5736",26,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.556084778181818
"5737",27,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.979890667972973
"5738",27,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.979482820857143
"5739",27,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.975525565625
"5740",27,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.519451704035088
"5741",27,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.359113724772727
"5742",27,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.607667730196078
"5743",28,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.944218369375
"5744",28,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.960297525
"5745",28,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.909652436329114
"5746",28,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.514602424814815
"5747",28,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.223354793921739
"5748",28,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.534835409607843
"5749",29,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.98400134173913
"5750",29,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.980269425833333
"5751",29,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.980879722923077
"5752",29,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.416817853396226
"5753",29,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.381459881875
"5754",29,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.357213897032653
"5755",30,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.962001199
"5756",30,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.973876282903226
"5757",30,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.917449417288136
"5758",30,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.358344356
"5759",30,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.356772347348871
"5760",30,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeMagnitude",-0.449150735076923
"5761",1,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.9423669466
"5762",1,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.989797547234043
"5763",1,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.994815376981132
"5764",1,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.319308593778947
"5765",1,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.281963359177551
"5766",1,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.634665082075472
"5767",2,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.990248702291667
"5768",2,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.989861950869565
"5769",2,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.977849827407407
"5770",2,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.583249293389831
"5771",2,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.380175306489362
"5772",2,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.60079849625
"5773",3,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.984278251290323
"5774",3,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.977898105576923
"5775",3,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.960331717868852
"5776",3,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.607751646034483
"5777",3,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.576277199387755
"5778",3,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.716877778644068
"5779",4,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.983609073333333
"5780",4,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.9765477634
"5781",4,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.964471139464286
"5782",4,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.724327420666667
"5783",4,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.621752455777778
"5784",4,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.740749226346154
"5785",5,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.984618025769231
"5786",5,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.971598370227273
"5787",5,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.952286438035714
"5788",5,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.548053574821429
"5789",5,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.453697247021277
"5790",5,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.571344138723404
"5791",6,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.953695957368421
"5792",6,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.952034566
"5793",6,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.955425138245614
"5794",6,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.366500534122807
"5795",6,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.132705384364583
"5796",6,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.45923633377451
"5797",7,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.974117912115385
"5798",7,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.978634991458333
"5799",7,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.973671168679245
"5800",7,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.155339855862632
"5801",7,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.289096677191489
"5802",7,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.673327281960784
"5803",8,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.968403945925926
"5804",8,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.987730604130435
"5805",8,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.983709233333333
"5806",8,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.473026230833333
"5807",8,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.125179586744737
"5808",8,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.46327057804878
"5809",9,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.9558062546
"5810",9,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.9683155878
"5811",9,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.967491628
"5812",9,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.602581618269231
"5813",9,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.463172053809524
"5814",9,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.734159449387755
"5815",10,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.960976821551724
"5816",10,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.992191529259259
"5817",10,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.965614081363636
"5818",10,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.515065335849057
"5819",10,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.484196484736842
"5820",10,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.600582998297872
"5821",11,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.985978837192982
"5822",11,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.987255972641509
"5823",11,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.992981019787234
"5824",11,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.751914457457627
"5825",11,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.668340527608696
"5826",11,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.795986113703704
"5827",12,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.963949607166667
"5828",12,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.97848445372549
"5829",12,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.963059791967213
"5830",12,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.5611764414
"5831",12,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.458227490826087
"5832",12,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.714332592115385
"5833",13,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.978150814032258
"5834",13,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.991723741632653
"5835",13,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.977197403859649
"5836",13,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.338527133789474
"5837",13,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.266399903210638
"5838",13,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.656088544363636
"5839",14,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.966455343137255
"5840",14,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.987324239259259
"5841",14,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.969175636833333
"5842",14,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.591036936101695
"5843",14,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.254747132274667
"5844",14,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.457250612407407
"5845",15,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.975727853888889
"5846",15,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.990180959322034
"5847",15,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.983188091886792
"5848",15,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.645075178148148
"5849",15,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.565396130714286
"5850",15,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.731422357916667
"5851",16,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.988695277714286
"5852",16,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.989363136376812
"5853",16,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.99117243
"5854",16,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.72068229
"5855",16,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.58966315
"5856",16,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.787833632352941
"5857",17,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.982765526478873
"5858",17,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.995204564375
"5859",17,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.992723939358974
"5860",17,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.582711859672131
"5861",17,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.57734888
"5862",17,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.669008763541667
"5863",18,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.991901007538462
"5864",18,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.99480818754386
"5865",18,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.988960668767123
"5866",18,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.710596311071429
"5867",18,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.744236045090909
"5868",18,"WALKING_UPSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.826193160862069
"5869",19,"LAYING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.981890470361446
"5870",19,"SITTING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.986727418493151
"5871",19,"STANDING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.984536610136986
"5872",19,"WALKING","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.262442822846154
"5873",19,"WALKING_DOWNSTAIRS","Mean","frequencyDomainBodyBodyGyroscopeJerkMagnitude",-0.0229045295641026
